,comment,likes,label,score
25,"While watching the commercial of a happy dinner, happy times...music at 0:54 reminds me of the fun times in the first few years since Nintendo was founded. Colorful and better arcade graphics and music than Atari games. And the fun from it, throughout the house. With everyone playing or planning to play after supper at the family table in a beautiful house with a beautiful interior and beautiful furniture.",3,positive,0.9716007113456726
26,Hits different when watching the ucl ,3,neutral,0.7374754548072815
27,is the race equality for me...LOVE YOU COCA COLA!,5,positive,0.9808238744735718
28,Every single time this goes in the tv I’m singing NANANA,4,positive,0.5009444355964661
29,Came here for the song ️ it made my heart happy &sad ,6,positive,0.9333837032318115
30,Who is the voice actor here? She deserves all the credit!,3,positive,0.8793340921401978
31,Brasil loves coca <3,2,positive,0.867660641670227
32,"Loving the flat earth song by Nas and Damian Marley!

Edit: I think they remixed the song they weren't the original.",1,positive,0.9005804657936096
33,Music  Sabali - Amadou et Marian from Mali ️,182,neutral,0.9219892024993896
34,Dig dig digging this song,1,positive,0.9591584801673889
35,High Fructose Corn Syrup instead of cane sugar.  This is why I don't  drink any soda.,1,neutral,0.4951249063014984
36,Amadou & Mariam - Sabali is the song you all are looking for.,6,positive,0.5793665051460266
37,I believe Nas & Damien Marley also have a song sounding like this,7,neutral,0.806540846824646
38,1:00 me when I eat my parents or grandmas food,2,neutral,0.8389789462089539
39,song sabali amadou and mariam amazing,1,positive,0.947891354560852
40,This song is also on that banksy documentary when he’s in new York sick song when there showing all his art on streets to this song ,9,neutral,0.5481346249580383
41,*Pulls out Pepsi*,99,neutral,0.7850003838539124
42,I love this song,2,positive,0.9699390530586243
43,My Favorite Soda Coca Cola,1,positive,0.9615669250488281
44,"Dios,nos saque adelante,de estos momentos difíciles.,de pandemia.",2,neutral,0.8009607791900635
45,Lovely vocal performance from Elmo.,4,positive,0.9868192672729492
46,"I've never been lost in a coke advert,is it coz it has a crawling baby ?",1,neutral,0.4697585999965668
47,The music sounds like a Final Fantasy prelude,6,neutral,0.5502605438232422
48,What is that puffy thing they cooked on the stove made from dough?,3,neutral,0.8041423559188843
49,Wholesome commercial with a wholesome product.,1,positive,0.9649076461791992
50,"“We’re not gonna leave anything on our plates “ 

Buys coke with plastic bottle",10,neutral,0.7263422012329102
51,Love the sample from nas' song,1,positive,0.9605077505111694
52,1:02 I love it,3,positive,0.9741346836090088
53,The digital part kinda sounds like the Remixed final fantasy prelude theme in FFX in the beginning of the game where we meet tidus. Just saying lol I'm a nerd,6,neutral,0.6731370091438293
54,I have seen it... I have been watching this advert but I enjoy it. It's the reason I wil take Coca-Cola,1,positive,0.8847169280052185
55,i love this song :D,4,positive,0.984832227230072
56,2021 sabali lockdown edition pls. Need more positivity,1,positive,0.48332521319389343
57,Adoro,2,neutral,0.7412097454071045
58,This is somehow worse and also better than the celebrity Imagine video at the same time,1,negative,0.8783037662506104
59,omg! the person voicing over is a family friend :),38,positive,0.9474742412567139
60,Was watching tv loved the song,93,positive,0.9716957807540894
61,"The sabali music brought me here, a bottle for it",4,positive,0.9361864924430847
62,Ayyy yes  liquid wet sugar,7,positive,0.7917008399963379
63,"0:51 It’s not a problem, it’s a ME problem!",2,neutral,0.5064065456390381
64,Okay so I wondering ....what are they cooking on the burner?,4,neutral,0.9077332615852356
65,I only searched this because of the song ,1,neutral,0.7668099999427795
66,Coca-Cola <3 <3 <3 ,1,neutral,0.6476420164108276
67,"Coca Cola, real magic. Coca Cola official partner of the FIFA World cup 2022 Qatar.",1,positive,0.9720013737678528
68,Means patience .. let's go,2,positive,0.7415956258773804
69,"Patience - Nas & Damian Marley

For those of you, like me, who could not remember where you heard the song sampled.",18,neutral,0.7045302391052246
70,Coca cola and cigarettes they are so much alike,1,positive,0.46353256702423096
71,Is anyone else emotional after watching this,7,neutral,0.7407029271125793
72,"Coke cola lemon , coke lemon with Villana, chocolate coke.",1,neutral,0.8663116097450256
73,I miss the polar bears,1,positive,0.47500520944595337
74,I hear Patience from the Damian Marley & Nas album,12,neutral,0.8264899253845215
75,I seen this commercial n was like this song is from Damian Marley  - patience! Took me awhile to remember where I heard it,2,neutral,0.6751506924629211
76,Who else is here because the song. I am!,1,positive,0.7425270080566406
77,Herkesler bilen  agzibirlik mutlulik olalım.,1,neutral,0.8805660605430603
78,Someone did a cover to this song and I can't remember who it was.... I want to say Kid Cudi.. wish I could remember!,2,neutral,0.4889490306377411
79,I came here looking for the song !!a bit emotional tho,1,neutral,0.6280819773674011
80,Can someone tell me the meaning of the ad for a school project and tell me the values of the ad,1,neutral,0.6859878301620483
81,Solo estoy aquí para saber el nombre de la canción,1,neutral,0.8342585563659668
82,I am Slow Ready for an ice cold Coke,1,neutral,0.4928618371486664
83,I NEED THIS SONG,2,positive,0.719569742679596
84,"Yuck, Coca-Cola. Bad for your health but the message in the video is heartwarming.",4,negative,0.7837222814559937
85,Did anyone know what they're cooking over the open flame at 0:26?,2,neutral,0.9007313847541809
86,I came here for the song lol ,1,neutral,0.6682195663452148
87,Am I the only one who thinks that it sounds like Final Fantasy towards the end?,8,neutral,0.7251759767532349
88,The white foam is always on top is it not?,1,neutral,0.8414198756217957
89,That song...stuck in my head all weak.Who knows the song?,2,negative,0.5852661728858948
90,Coca-Cola! Taste the hatred. Savor the bitterness. Embrace the racism...,1,negative,0.9157472848892212
91,Coke in monster energy drink. cola hybrid with monster energy. With without coke.,1,neutral,0.7856490015983582
92,Shouts to Grandaddy- “Crystal Lake”,1,neutral,0.5035353302955627
93,"Sabali- Damian Marley ft nas.

Best you ever heard",9,positive,0.5346479415893555
94,I wish that the foam on my coke wasn't so white.,2,negative,0.6834788918495178
95,"What kind of bread is that at 0:27, anybody? Thanks!",2,neutral,0.7357020378112793
96,"Like, who else came for the music?? XD",3,neutral,0.6275192499160767
97,Avec toi chérie... C'est si beau la vie,1,neutral,0.8064888119697571
98,what song is the part with the electric piano playing that riff? thanks to anyone can help!!,1,positive,0.5531812906265259
99,It never should’ve happened,1,negative,0.8427500128746033
100,Mais alguem veio porcausa da musica de fundo ? Kkk,9,neutral,0.893913745880127
101,The girl at 0:49 looked exactly like Nafessa Williams if she was 12 years old,2,neutral,0.7705032825469971
102,I smiled can I get my money now.,2,positive,0.7376539707183838
103,Part of the song is from wipe your eyes by maroon 5.,3,neutral,0.7922208309173584
104,this new stuff is bad. my boy Pablo Escobar really knew how to make coke,6,negative,0.9344262480735779
105,The song? I’m here to hear what the lady was saying ,1,neutral,0.8670886754989624
106,why does this sound like the Final fantasy 10 song,7,negative,0.5501325130462646
107,Does anyone know the song???,1,neutral,0.9137391448020935
108,"you should have ""savored"" the customers you had instead of telling them to be less white",2,neutral,0.4852944612503052
109,I like coca cola ad in the 80s coke is it coca cola is it,1,positive,0.8368090987205505
110,Coke together taste better I'm drinking Coke energy amazing 🇲🇽 new spirit hangout out with the blondes girls,3,positive,0.9782018661499023
111,Bro In the beginning it looked like Kevin Durant,4,neutral,0.7663132548332214
112,Is this related to the clean your plate campaign in China?,1,neutral,0.9240135550498962
113,Echoes of China's clean plate campaign?,1,neutral,0.8920964002609253
114,She was not wearing her hijab corrcetly in the commercial..,1,neutral,0.6327256560325623
115,"Oh yeah well your together isn't going to cut it this time because, it's going against an awoken GIANT. The people United will never be divided",5,negative,0.8194735050201416
116,Nice,1,positive,0.7740591168403625
117,Bubble gum coke a cola or a soda,1,neutral,0.8819177746772766
118,What’s the meaning behind this commercial,1,negative,0.7060647010803223
119,i was watching tv and heard patience by damian marley and nas,1,neutral,0.7567898631095886
120,This song reminds me of I am number 4,2,neutral,0.7099887728691101
121,Came for dat song!,1,positive,0.7392174005508423
122,y’all check patience by Damian Marley,1,neutral,0.6167389154434204
123,Who else came to see Paeka from Tik tok (where is she though),28,neutral,0.9050609469413757
124,"Such a beautiful story for such a harmful beverage... the masters of marketing, though, :(",4,negative,0.5662916898727417
125,The song is Maroon 5 - Wipe your eyes,1,neutral,0.7068537473678589
126,If anyone wants to know the name of the song is from (maroon 5 wipe your eyes),1,neutral,0.8191038370132446
127,Please what's the background music,1,neutral,0.7603384852409363
128,Thank you,1,positive,0.8354008793830872
129,De quem é essa música?,1,neutral,0.9010252356529236
130,Ummmmm....the world never stopped???,1,neutral,0.8128359317779541
131,What the song the lady singing in the background??,6,neutral,0.9113415479660034
132,Not one mask tho lol,6,neutral,0.6967532634735107
133,Add Coke to the list of companies who are afraid to show a straight white male in their commercial. Way to be woke.,4,negative,0.7884700894355774
134,Name of song?,1,neutral,0.8984081149101257
135,Where’s paeka?,30,neutral,0.7881278991699219
136,Why is there no disabled person involved in this ad,2,negative,0.7280054092407227
137,"to the black family, well it was TEAMWORK with your great-great-grandparents working on the plantation",2,neutral,0.7370840907096863
138,"Coca Cola is so manipulative, but dare I say in a good way",1,negative,0.8728116750717163
139,Tengo ganas de tomar coca xd,1,neutral,0.8028042912483215
140,Anyone know this song?,2,neutral,0.8860390186309814
141,Yeah let’s just copy the Final Fantasy music!!,3,neutral,0.48927515745162964
142,Who’s voice is that??,4,neutral,0.7099762558937073
143,ffx prelude?,1,neutral,0.9012304544448853
144,XD,1,neutral,0.48874950408935547
145,What's the song?,1,neutral,0.9192000031471252
146,Nas & Damien Marley - Patience,3,neutral,0.8350875377655029
147,I am from film un frere!!!,1,neutral,0.49694424867630005
148,Most annoying background music ever.,7,negative,0.9538164734840393
149,Agzibirlik   olaliň.,1,neutral,0.8523377776145935
150,Who is the person doing the talking,1,neutral,0.8066132068634033
151,say no to socialism.,2,negative,0.6359778642654419
152,PSA: Coca-cola would like to remind all white people to be less white,1,neutral,0.6092180013656616
153,Can you pin me because I'm drinking coke??? ,3,neutral,0.6341794729232788
154,Dogi söýlaň ýa ağzıma   bant yapişdirmali ýada  napmali,1,neutral,0.8066612482070923
155,Nas and junior gong. Rastafari and not coke.,1,neutral,0.68241286277771
156,Song?,1,neutral,0.8215422630310059
157,Herkes Agzibirlik olal,1,neutral,0.8309735059738159
158,Paekaaa,1,neutral,0.6901249885559082
159,Can you please sponser jacksepticeye ,1,neutral,0.7845242619514465
160,卧槽 位育后门,1,neutral,0.8045973181724548
161,0:26 what is,1,neutral,0.8631431460380554
162,ok,1,neutral,0.505782961845398
163,If I'm a white man that speaks intelligible english and wears properly fitting clothes do you want my money? Or is it just your employees that have to black it up?,2,neutral,0.49790358543395996
164,Ok?,2,neutral,0.7664299607276917
165,un frère,1,neutral,0.6709072589874268
166,Buy back,1,neutral,0.613518238067627
167,Pleasee2,2,neutral,0.5191678404808044
168,"The cute orange pathophysiologically heap because swimming gradually call before a zonked intestine. hospitable, wiggly exclamation",1,positive,0.655708372592926
169,Много негров репорт,2,neutral,0.814942479133606
170,PEPSI is better,7,positive,0.5063034296035767
171,Most annoying commercial ever. The music is obnoxious.,4,negative,0.9585565328598022
